movieId,tagId,relevance
1,384,0.04525
1,385,0.1927499999999999
1,386,0.0509999999999999
1,387,0.62325
1,388,0.7095
1,389,0.3047499999999999
1,390,0.2025
1,391,0.39025
1,392,0.006
1,393,0.134
1,394,0.0192499999999999
1,395,0.1579999999999999
1,396,0.2189999999999999
1,397,0.18075
1,398,0.03475
1,399,0.0529999999999999
1,400,0.01
1,401,0.2664999999999999
1,402,0.1019999999999999
1,403,0.125
1,404,0.03025
1,405,0.05325
1,406,0.3505
1,407,0.0364999999999999
1,408,0.0429999999999999
1,409,0.04225
1,410,0.127
1,411,0.04575
1,412,0.92875
1,413,0.0807499999999999
1,414,0.87625
1,415,0.7989999999999999
1,416,0.0379999999999999
1,417,0.62925
1,418,0.1435
1,419,0.1275
1,420,0.3824999999999999
1,421,0.0245
1,422,0.12275
1,423,0.0825
1,424,0.1845
1,425,0.0434999999999999
1,426,0.1332499999999999
1,427,0.15675
1,428,0.059
1,429,0.04375
1,430,0.129
1,431,0.03225
1,432,0.03225
1,433,0.061
1,434,0.0369999999999999
1,435,0.0324999999999999
1,436,0.11525
1,437,0.1069999999999999
1,438,0.0235
1,439,0.2189999999999999
1,440,0.0262499999999999
1,441,0.03825
1,442,0.0285
1,443,0.17675
1,444,0.03475
1,445,0.86825
1,446,0.473
1,447,0.54475
1,448,0.2199999999999999
1,449,0.3462499999999999
1,450,0.0539999999999999
1,451,0.4207499999999999
1,452,0.58625
1,453,0.4327499999999999
1,454,0.50275
1,455,0.1962499999999999
1,456,0.0165
1,457,0.0272499999999999
1,458,0.15625
1,459,0.0257499999999999
1,460,0.03625
1,461,0.12325
1,462,0.0792499999999999
1,463,0.04025
1,464,0.8095000000000001
1,465,0.3492499999999999
1,466,0.074
1,467,0.181
1,468,0.69625
1,469,0.90725
1,470,0.11525
1,471,0.3229999999999999
1,472,0.503
1,473,0.11875
1,474,0.20775
1,475,0.148
1,476,0.0097499999999999
1,477,0.0399999999999999
1,478,0.09775
1,479,0.0257499999999999
1,480,0.0097499999999999
1,481,0.3075
1,482,0.03475
1,483,0.03675
1,484,0.0295
1,485,0.0202499999999999
1,486,0.0344999999999999
1,487,0.0112499999999999
1,488,0.0077499999999999
1,489,0.0027499999999999
1,490,0.523
1,491,0.0252499999999999
1,492,0.0147499999999999
1,493,0.2284999999999999
1,494,0.0202499999999999
1,495,0.0727499999999999
1,496,0.32275
1,497,0.8122499999999999
1,498,0.0812499999999999
1,499,0.0157499999999999
1,500,0.06025
1,501,0.0185
1,502,0.1327499999999999
1,503,0.0647499999999999
1,504,0.73475
1,505,0.33025
1,506,0.11125
1,507,0.03725
1,508,0.10925
1,509,0.1044999999999999
1,510,0.0574999999999999
1,511,0.0285
1,512,0.073
1,513,0.031
1,514,0.016
1,515,0.0117499999999999
1,516,0.0605
1,517,0.03125
1,518,0.0265
1,519,0.4469999999999999
1,520,0.025
1,521,0.0192499999999999
1,522,0.0524999999999999
1,523,0.0464999999999999
1,524,0.1004999999999999
1,525,0.0374999999999999
1,526,0.151
1,527,0.2604999999999999
1,528,0.4882499999999999
1,529,0.58325
1,530,0.066
1,531,0.46575
1,532,0.2887499999999999
1,533,0.03625
1,534,0.04925
1,535,0.5715
1,536,0.93675
1,537,0.0424999999999999
1,538,0.0272499999999999
1,539,0.0175
1,540,0.11875
1,541,0.0085
1,542,0.0217499999999999
1,543,0.15125
1,544,0.10325
1,545,0.0574999999999999
1,546,0.0672499999999999
1,547,0.131
1,548,0.3485
1,549,0.269
1,550,0.1907499999999999
1,551,0.20475
1,552,0.05675
1,553,0.44475
1,554,0.687
1,555,0.1312499999999999
1,556,0.08725
1,557,0.1415
1,558,0.1405
1,559,0.0077499999999999
1,560,0.0135
1,561,0.0045
1,562,0.0389999999999999
1,563,0.0162499999999999
1,564,0.141
1,565,0.1917499999999999
1,566,0.06025
1,567,0.071
1,568,0.29325
1,569,0.05425
1,570,0.0157499999999999
1,571,0.0175
1,572,0.0245
1,573,0.0055
1,574,0.0232499999999999
1,575,0.0145
1,576,0.013
1,577,0.0065
1,578,0.031
1,579,0.0354999999999999
1,580,0.05325
1,581,0.0845
1,582,0.0305
1,583,0.0615
1,584,0.10825
1,585,0.28
1,586,0.0579999999999999
1,587,0.0807499999999999
1,588,0.98
1,589,0.98575
1,590,0.0202499999999999
1,591,0.0127499999999999
1,592,0.05975
1,593,0.0047499999999999
1,594,0.0414999999999999
1,595,0.0277499999999999
1,596,0.0414999999999999
1,597,0.0339999999999999
1,598,0.03
1,599,0.019
1,600,0.29325
1,601,0.14625
1,602,0.46275
1,603,0.8747499999999999
1,604,0.137
1,605,0.0449999999999999
1,606,0.16525
1,607,0.0449999999999999
1,608,0.10825
1,609,0.21525
1,610,0.4307499999999999
1,611,0.077
1,612,0.0409999999999999
1,613,0.35675
1,614,0.34675
1,615,0.09625
1,616,0.0815
1,617,0.0117499999999999
1,618,0.0339999999999999
1,619,0.1735
1,620,0.24925
1,621,0.0519999999999999
1,622,0.0082499999999999
1,623,0.2684999999999999
1,624,0.04775
1,625,0.10575
1,626,0.0474999999999999
1,627,0.149
1,628,0.0107499999999999
1,629,0.1059999999999999
1,630,0.0534999999999999
1,631,0.1375
1,632,0.0265
1,633,0.0065
1,634,0.50575
1,635,0.0265
1,636,0.007
1,637,0.0529999999999999
1,638,0.0205
1,639,0.05125
1,640,0.2435
1,641,0.274
1,642,0.1975
1,643,0.24125
1,644,0.0202499999999999
1,645,0.11275
1,646,0.7285
1,647,0.02975
1,648,0.03125
1,649,0.05275
1,650,0.04875
1,651,0.0384999999999999
1,652,0.028
1,653,0.0549999999999999
1,654,0.0272499999999999
1,655,0.082
1,656,0.0285
1,657,0.0042499999999999
1,658,0.0549999999999999
1,659,0.0067499999999999
1,660,0.2594999999999999
1,661,0.03025
1,662,0.0777499999999999
1,663,0.29225
1,664,0.5635
1,665,0.009
1,666,0.1159999999999999
1,667,0.04825
1,668,0.361
1,669,0.3057499999999999
1,670,0.0205
1,671,0.0747499999999999
1,672,0.064
1,673,0.01
1,674,0.0399999999999999
1,675,0.48675
1,676,0.2027499999999999
1,677,0.0637499999999999
1,678,0.0062499999999999
1,679,0.14625
1,680,0.0157499999999999
1,681,0.05075
1,682,0.15275
1,683,0.0785
1,684,0.0534999999999999
1,685,0.0165
1,686,0.0685
1,687,0.0167499999999999
1,688,0.17475
1,689,0.08
1,690,0.22625
1,691,0.3165
1,692,0.0444999999999999
1,693,0.0212499999999999
1,694,0.17525
1,695,0.0292499999999999
1,696,0.05425
1,697,0.068
1,698,0.0075
1,699,0.0135
1,700,0.027
1,701,0.1315
1,702,0.11125
1,703,0.04125
1,704,0.066
1,705,0.0812499999999999
1,706,0.0185
1,707,0.0539999999999999
1,708,0.0142499999999999
1,709,0.0959999999999999
1,710,0.1905
1,711,0.06025
1,712,0.04825
1,713,0.011
1,714,0.0324999999999999
1,715,0.089
1,716,0.26925
1,717,0.87225
1,718,0.0444999999999999
1,719,0.34275
1,720,0.03975
1,721,0.123
1,722,0.0235
1,723,0.0142499999999999
1,724,0.05875
1,725,0.0499999999999999
1,726,0.22325
1,727,0.10375
1,728,0.0222499999999999
1,729,0.03325
1,730,0.069
1,731,0.1114999999999999
1,732,0.0252499999999999
1,733,0.1475
1,734,0.0797499999999999
1,735,0.10125
1,736,0.0132499999999999
1,737,0.0822499999999999
1,738,0.0115
1,739,0.10925
1,740,0.0117499999999999
1,741,0.0605
1,742,0.88575
1,743,0.7655000000000001
1,744,0.0409999999999999
1,745,0.608
1,746,0.10925
1,747,0.3269999999999999
1,748,0.7795000000000001
1,749,0.1699999999999999
1,750,0.64325
1,751,0.21525
1,752,0.5505
1,753,0.1225
1,754,0.179
1,755,0.3389999999999999
1,756,0.4972499999999999
1,757,0.1362499999999999
1,758,0.275
1,759,0.2895
1,760,0.63725
1,761,0.7705
1,762,0.0369999999999999
1,763,0.15425
1,764,0.0067499999999999
1,765,0.1367499999999999
1,766,0.1345
1,767,0.264
1,768,0.22625
1,769,0.0329999999999999
1,770,0.0369999999999999
1,771,0.2634999999999999
1,772,0.08625
1,773,0.26925
1,774,0.1765
1,775,0.0265
1,776,0.4842499999999999
1,777,0.4825
1,778,0.1129999999999999
1,779,0.1297499999999999
1,780,0.253
1,781,0.0187499999999999
1,782,0.0905
1,783,0.17375
1,784,0.013
1,785,0.9645
1,786,0.99575
1,787,0.4445
1,788,0.1322499999999999
1,789,0.2724999999999999
1,790,0.0354999999999999
1,791,0.281
1,792,0.0615
1,793,0.062
1,794,0.09975
1,795,0.0252499999999999
1,796,0.0925
1,797,0.29925
1,798,0.0682499999999999
1,799,0.05075
1,800,0.06175
1,801,0.176
1,802,0.03175
1,803,0.0707499999999999
1,804,0.05175
1,805,0.0235
1,806,0.3007499999999999
1,807,0.2334999999999999
1,808,0.019
1,809,0.24325
1,810,0.025
1,811,0.0225
1,812,0.0344999999999999
1,813,0.10175
1,814,0.0969999999999999
1,815,0.0185
1,816,0.20375
1,817,0.02
1,818,0.0735
1,819,0.04825
1,820,0.03325
1,821,0.05775
1,822,0.063
1,823,0.1475
1,824,0.1064999999999999
1,825,0.143
1,826,0.0077499999999999
1,827,0.17625
1,828,0.1644999999999999
1,829,0.3055
1,830,0.59925
1,831,0.119
1,832,0.152
1,833,0.24575
1,834,0.176
1,835,0.0529999999999999
1,836,0.1225
1,837,0.1775
1,838,0.0192499999999999
1,839,0.11275
1,840,0.43125
1,841,0.1059999999999999
1,842,0.03475
1,843,0.16675
1,844,0.5625
1,845,0.3435
1,846,0.2299999999999999
1,847,0.031
1,848,0.017
1,849,0.022
1,850,0.2425
1,851,0.141
1,852,0.0292499999999999
1,853,0.02975
1,854,0.11075
1,855,0.0314999999999999
1,856,0.031
1,857,0.0267499999999999
1,858,0.0424999999999999
1,859,0.0172499999999999
1,860,0.1325
1,861,0.063
1,862,0.0212499999999999
1,863,0.156
1,864,0.21225
1,865,0.1069999999999999
1,866,0.0085
1,867,0.6055
1,868,0.013
1,869,0.05275
1,870,0.25425
1,871,0.1325
1,872,0.29625
1,873,0.0097499999999999
1,874,0.093
1,875,0.1485
1,876,0.1292499999999999
1,877,0.04975
1,878,0.1079999999999999
1,879,0.03275
1,880,0.21275
1,881,0.4882499999999999
1,882,0.30425
1,883,0.27675
1,884,0.0157499999999999
1,885,0.1397499999999999
1,886,0.28325
1,887,0.129
1,888,0.137
1,889,0.303
1,890,0.28425
1,891,0.15075
1,892,0.03525
1,893,0.0944999999999999
1,894,0.05025
1,895,0.23075
1,896,0.03325
1,897,0.5485
1,898,0.2017499999999999
1,899,0.3655
1,900,0.4872499999999999
1,901,0.156
1,902,0.1624999999999999
1,903,0.0579999999999999
1,904,0.27325
1,905,0.025
1,906,0.0147499999999999
1,907,0.0354999999999999
1,908,0.02975
1,909,0.03925
1,910,0.16725
1,911,0.20375
1,912,0.012
1,913,0.15075
1,914,0.0725
1,915,0.09225
1,916,0.0252499999999999
1,917,0.1402499999999999
1,918,0.05725
1,919,0.1114999999999999
1,920,0.18375
1,921,0.50475
1,922,0.08725
1,923,0.0324999999999999
1,924,0.0182499999999999
1,925,0.0295
1,926,0.1694999999999999
1,927,0.0145
1,928,0.0494999999999999
1,929,0.06125
1,930,0.03125
1,931,0.267
1,932,0.2385
1,933,0.1089999999999999
1,934,0.009
1,935,0.0095
1,936,0.405
1,937,0.1775
1,938,0.0065
1,939,0.021
1,940,0.0339999999999999
1,941,0.089
1,942,0.407
1,943,0.1297499999999999
1,944,0.0695
1,945,0.09975
1,946,0.0162499999999999
1,947,0.0195
1,948,0.05925
1,949,0.0255
1,950,0.3185
1,951,0.4287499999999999
1,952,0.062
1,953,0.10525
1,954,0.1987499999999999
1,955,0.0875
1,956,0.1009999999999999
1,957,0.0207499999999999
1,958,0.026
1,959,0.0275
1,960,0.1704999999999999
1,961,0.3419999999999999
1,962,0.0117499999999999
1,963,0.071
1,964,0.0117499999999999
1,965,0.0319999999999999
1,966,0.0449999999999999
1,967,0.4459999999999999
1,968,0.0795
1,969,0.3505
1,970,0.17025
1,971,0.91625
1,972,0.76
1,973,0.21825
1,974,0.0657499999999999
1,975,0.0062499999999999
1,976,0.0032499999999999
1,977,0.2279999999999999
1,978,0.0272499999999999
1,979,0.05575
1,980,0.0459999999999999
1,981,0.10225
1,982,0.3209999999999999
1,983,0.03075
1,984,0.09925
1,985,0.03525
1,986,0.1149999999999999
1,987,0.2289999999999999
1,988,0.12425
1,989,0.1805
1,990,0.4065
1,991,0.09575
1,992,0.50125
1,993,0.015
1,994,0.0384999999999999
1,995,0.10775
1,996,0.05075
1,997,0.1957499999999999
1,998,0.2085
1,999,0.4615
1,1000,0.29525
1,1001,0.082
1,1002,0.0027499999999999
1,1003,0.661
1,1004,0.1109999999999999
1,1005,0.067
1,1006,0.0262499999999999
1,1007,0.4772499999999999
1,1008,0.53875
1,1009,0.0047499999999999
1,1010,0.18375
1,1011,0.17725
1,1012,0.68125
1,1013,0.2135
1,1014,0.138
1,1015,0.06
1,1016,0.0275
1,1017,0.1089999999999999
1,1018,0.0364999999999999
1,1019,0.0242499999999999
1,1020,0.3235
1,1021,0.0314999999999999
1,1022,0.0272499999999999
1,1023,0.0705
1,1024,0.247
1,1025,0.287
1,1026,0.2115
1,1027,0.04975
1,1028,0.1917499999999999
1,1029,0.09575
1,1030,0.0195
1,1031,0.0314999999999999
1,1032,0.05975
1,1033,0.14525
1,1034,0.23575
1,1035,0.63975
1,1036,0.99925
1,1037,0.17875
1,1038,0.018
1,1039,0.03025
1,1040,0.388
1,1041,0.0207499999999999
1,1042,0.0712499999999999
1,1043,0.0974999999999999
1,1044,0.173
1,1045,0.0857499999999999
1,1046,0.2945
1,1047,0.0905
1,1048,0.0217499999999999
1,1049,0.15075
1,1050,0.11525
1,1051,0.40625
1,1052,0.0305
1,1053,0.286
1,1054,0.291
1,1055,0.0529999999999999
1,1056,0.1089999999999999
1,1057,0.241
1,1058,0.016
1,1059,0.0727499999999999
1,1060,0.0085
1,1061,0.0374999999999999
1,1062,0.89625
1,1063,0.0334999999999999
1,1064,0.41625
1,1065,0.22425
1,1066,0.1629999999999999
1,1067,0.0107499999999999
1,1068,0.019
1,1069,0.0027499999999999
1,1070,0.30325
1,1071,0.53625
1,1072,0.72425
1,1073,0.23625
1,1074,0.154
1,1075,0.0145
1,1076,0.0705
1,1077,0.0152499999999999
1,1078,0.0379999999999999
1,1079,0.0115
1,1080,0.0052499999999999
1,1081,0.0237499999999999
1,1082,0.06125
1,1083,0.0632499999999999
1,1084,0.23375
1,1085,0.173
1,1086,0.0292499999999999
1,1087,0.0265
1,1088,0.0215
1,1089,0.1515
1,1090,0.56375
1,1091,0.3149999999999999
1,1092,0.67325
1,1093,0.4365
1,1094,0.0155
1,1095,0.0705
1,1096,0.0655
1,1097,0.05225
1,1098,0.1277499999999999
1,1099,0.004
1,1100,0.0974999999999999
1,1101,0.26375
1,1102,0.0217499999999999
1,1103,0.0225
1,1104,0.427
1,1105,0.0717499999999999
1,1106,0.014
1,1107,0.0354999999999999
1,1108,0.587
1,1109,0.08775
1,1110,0.03775
1,1111,0.0715
1,1112,0.03325
1,1113,0.1054999999999999
1,1114,0.694
1,1115,0.1079999999999999
1,1116,0.08925
1,1117,0.0549999999999999
1,1118,0.077
1,1119,0.0404999999999999
1,1120,0.0142499999999999
1,1121,0.0305
1,1122,0.0349999999999999
1,1123,0.14125
1,1124,0.05775
1,1125,0.0389999999999999
1,1126,0.02975
1,1127,0.0847499999999999
1,1128,0.022
32,1,0.024
32,2,0.022
32,3,0.0915
32,4,0.10875
32,5,0.1089999999999999
32,6,0.142
32,7,0.0772499999999999
32,8,0.1425
32,9,0.08
32,10,0.0777499999999999
32,11,0.03125
32,12,0.04975
32,13,0.0857499999999999
32,14,0.0197499999999999
32,15,0.006
32,16,0.04125
32,17,0.008
32,18,0.8022499999999999
32,19,0.1644999999999999
32,20,0.1185
32,21,0.44575
32,22,0.19
32,23,0.0265
32,24,0.0122499999999999
32,25,0.087
32,26,0.0662499999999999
32,27,0.0414999999999999
32,28,0.10575
32,29,0.52475
32,30,0.21675
32,31,0.03325
32,32,0.1024999999999999
32,33,0.135
32,34,0.02
32,35,0.0662499999999999
32,36,0.08775
32,37,0.04225
32,38,0.015
32,39,0.0954999999999999
32,40,0.0287499999999999
32,41,0.01
32,42,0.03225
32,43,0.09075
32,44,0.078
32,45,0.1104999999999999
32,46,0.5405
32,47,0.0085
32,48,0.57975
32,49,0.2085
32,50,0.4935
32,51,0.27025
32,52,0.8899999999999999
32,53,0.66025
32,54,0.23575
32,55,0.34225
32,56,0.0095
32,57,0.3705
32,58,0.076
32,59,0.39725
32,60,0.243
32,61,0.066
32,62,0.1255
32,63,0.0165
32,64,0.0319999999999999
32,65,0.0292499999999999
32,66,0.1154999999999999
32,67,0.2927499999999999
32,68,0.025
32,69,0.0247499999999999
32,70,0.6255
32,71,0.009
32,72,0.03125
32,73,0.0207499999999999
32,74,0.0095
32,75,0.371
32,76,0.10925
32,77,0.3055
32,78,0.0635
32,79,0.42425
32,80,0.2495
32,81,0.0855
32,82,0.10125
32,83,0.0429999999999999
32,84,0.0845
32,85,0.20475
32,86,0.77075
32,87,0.05975
32,88,0.0075
32,89,0.0364999999999999
32,90,0.04875
32,91,0.03275
32,92,0.009
32,93,0.1982499999999999
32,94,0.08825
32,95,0.1024999999999999
32,96,0.05275
32,97,0.20525
32,98,0.0787499999999999
32,99,0.531
32,100,0.1285
32,101,0.1892499999999999
32,102,0.0319999999999999
32,103,0.0062499999999999
32,104,0.0105
32,105,0.0292499999999999
32,106,0.0027499999999999
32,107,0.0722499999999999
32,108,0.016
32,109,0.0935
32,110,0.068
32,111,0.01
32,112,0.0122499999999999
32,113,0.2495
32,114,0.01
32,115,0.071
32,116,0.0132499999999999
32,117,0.0052499999999999
32,118,0.0287499999999999
32,119,0.0027499999999999
32,120,0.2269999999999999
32,121,0.40625
32,122,0.47975
32,123,0.0097499999999999
32,124,0.025
32,125,0.0635
32,126,0.1297499999999999
32,127,0.0287499999999999
32,128,0.27725
32,129,0.215
32,130,0.0489999999999999
32,131,0.06175
32,132,0.18675
32,133,0.06175
32,134,0.04975
32,135,0.077
32,136,0.03175
32,137,0.1292499999999999
32,138,0.2209999999999999
32,139,0.41
32,140,0.17525
32,141,0.207
32,142,0.0132499999999999
32,143,0.57625
32,144,0.25825
32,145,0.14175
32,146,0.1674999999999999
32,147,0.0095
32,148,0.06
32,149,0.2035
32,150,0.082
32,151,0.0257499999999999
32,152,0.0534999999999999
32,153,0.04625
32,154,0.22325
32,155,0.04625
32,156,0.07
32,157,0.03475
32,158,0.0489999999999999
32,159,0.03225
32,160,0.55275
32,161,0.11575
32,162,0.5045
32,163,0.45825
32,164,0.423
32,165,0.1185
32,166,0.012
32,167,0.0687499999999999
32,168,0.10125
32,169,0.36975
32,170,0.04875
32,171,0.0605
32,172,0.0752499999999999
32,173,0.0549999999999999
32,174,0.0097499999999999
32,175,0.18175
32,176,0.0625
32,177,0.0429999999999999
32,178,0.0295
32,179,0.03225
32,180,0.0484999999999999
32,181,0.2
32,182,0.1932499999999999
32,183,0.04225
32,184,0.33325
32,185,0.0524999999999999
32,186,0.04375
32,187,0.0262499999999999
32,188,0.6535
32,189,0.0767499999999999
32,190,0.04825
32,191,0.11625
32,192,0.9175
32,193,0.0712499999999999
32,194,0.2754999999999999
32,195,0.413
32,196,0.1245
32,197,0.03175
32,198,0.031
32,199,0.05175
32,200,0.007
32,201,0.0424999999999999
32,202,0.0252499999999999
32,203,0.2017499999999999
32,204,0.0514999999999999
32,205,0.0087499999999999
32,206,0.0384999999999999
32,207,0.0369999999999999
32,208,0.0414999999999999
32,209,0.0584999999999999
32,210,0.0037499999999999
32,211,0.0127499999999999
32,212,0.67
32,213,0.0334999999999999
32,214,0.014
32,215,0.42425
32,216,0.2784999999999999
32,217,0.0484999999999999
32,218,0.58225
32,219,0.0045
32,220,0.7909999999999999
